,id,name,한줄평,순위,분류열,긍정확률,부정확률,평점
266,89091230,우리가인생이라부르는것들,30,791, 국내도서    인문    인문에세이    인문에세이     국내도서    YES24 올해의 책    2020년 올해의 책 후보도서     다시보는2020     인생선배     내인생이달라졌다     시시한게좋아 ,0.8546941002209981,0.14530589977900188,4.6
203,73288700,환경과생태쫌아는10대,12,792, 국내도서    청소년    청소년 수학 과학    국내도서    YES24 올해의 책    2019년 올해의 책 후보도서     환경보호     지구가아파가지구 ,0.7915812929471334,0.2084187070528666,4.75
122,39114584,성공하는사람들의7가지습관,30,793, 국내도서    자기계발    성공학 경력관리    국내도서    자기계발    성공스토리     톱클래스의비밀 ,0.8021112869183222,0.19788871308167774,4.8
8,372300,1984,30,794, 국내도서    소설 시 희곡    영미소설    영미 장편소설    국내도서    미디어 추천    한겨레     북클러버의선택     20세기고전     디스토피아 ,0.8185213228066762,0.18147867719332378,4.833333333333333
650,99304468,귀엽기만한게아닌시키모리양7,6,795, 국내도서    만화 라이트노벨    로맨스  ,0.9353622297445933,0.06463777025540669,5.0
438,97042524,2021에듀윌공기업NCS통합봉투모의고사5+1회,30,796, 국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    국민건강보험공단    국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    국민연금공단    국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    서울교통공사     국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    한국가스공사     국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    한국농어촌공사     국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    한국산업인력공단     국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    한국전력공사    국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    한국철도공사    국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    한국토지주택공사    국내도서    수험서 자격증    취업 상식 적성검사    기업별 직무적성검사    IBK 기업은행 ,0.7983682592709859,0.20163174072901408,4.9
391,95736882,2021시나공총정리컴퓨터활용능력1급필기,8,797, 국내도서    IT 모바일    컴퓨터 수험서    컴퓨터활용능력     취업대비자격증     컴활 ,0.8349799662828445,0.16502003371715546,4.5
368,94492890,2021갓대환형사소송법기출1000제,14,798, 국내도서    수험서 자격증    공무원    헌법 형법 민법 기타법    형사소송법    국내도서    수험서 자격증    공무원    경찰공무원 승진     형사소송법    국내도서    수험서 자격증    공무원    직군별 문제집    교정직    형사소송법    국내도서    수험서 자격증    공무원    직군별 문제집    법원직    국내도서    수험서 자격증    공무원    직군별 문제집    출입국관리직    형사소송법     분철 ,0.7440417174782071,0.2559582825217928,4.642857142857143
350,93217828,2021에듀윌9급공무원공통과목7개년기출PACK국어영어한국사,30,799, 국내도서    수험서 자격증    공무원    국어 한문     기출문제집     국내도서    수험서 자격증    공무원    영어    기출문제집    국내도서    수험서 자격증    공무원    영어    국내도서    수험서 자격증    공무원    한국사    기출문제집     분철할인쿠폰     분철 ,0.702526601155599,0.29747339884440105,4.933333333333334
238,84807166,나는무조건합격하는공부만한다,30,800, 국내도서    자기계발    성공학 경력관리    국내도서    자기계발    창조적사고 두뇌계발     공부할때곁에둘책     효율적인공부     새해결심 ,0.7352482795715332,0.2647517204284668,4.633333333333334
34,6111350,토요일의심리클럽,5,801, 국내도서    청소년    청소년 인문 사회 경제    국내도서    행복한아침독서 추천    2012년    청소년 중3 고1  추천도서    국내도서    문화체육관광부 우수도서    2012년 우수 교양도서 ,0.6484127223491669,0.35158727765083314,4.8
165,64372090,마틸다,30,802, 국내도서    어린이    1 2학년    1 2학년 그림 동화책    1 2학년 창작동화    국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화    국내도서    미디어 추천    한겨레     연극뮤지컬원작     탑골공원책벌레     초등고전     영화드라마원작     페미니즘 ,0.8647834877173106,0.1352165122826894,4.9
72,17350159,13층나무집,30,803, 국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    5 6학년    5 6학년 그림 동화책    5 6학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화    국내도서    행복한아침독서 책둥이 추천    2016년    초등학교 도서관용    국내도서    행복한아침독서 책둥이 추천    2016년    초등 고학년용    국내도서    YES24 올해의 책    2015년 올해의 책 후보도서 ,0.7819372177124023,0.21806278228759765,4.7
316,91323447,네모아저씨의페이퍼애니멀,30,804, 국내도서    어린이    3 4학년    3 4학년 놀이    3 4학년 만들기 색칠하기 종이접기    국내도서    어린이    5 6학년    5 6학년 놀이    5 6학년 만들기 색칠하기 종이접기    국내도서    어린이    어린이 교양    놀이    만들기 색칠하기 종이접기     유튜버     유튜버의책     종이접기 ,0.804902720451355,0.19509727954864503,4.9
321,91422789,정재승의인간탐구보고서4,30,805, 국내도서    어린이    3 4학년    3 4학년 학습    3 4학년 과학 환경    국내도서    어린이    5 6학년    5 6학년 학습    5 6학년 과학 환경    국내도서    어린이    초등학습    과학 환경 ,0.9187130510807038,0.08128694891929626,4.9
36,6750104,몽실언니,29,806, 국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    5 6학년    5 6학년 그림 동화책    5 6학년 창작동화     전쟁소설     전쟁     초등고전 ,0.8454529273098913,0.15454707269010873,4.931034482758621
536,98484339,2021·2022큰별쌤최태성의별★별한국사7일의기적한국사능력검정시험심화(1·2·3급),4,807, 국내도서    수험서 자격증    한국사능력검정시험    심화 1 2 3급  ,0.7739695012569427,0.22603049874305725,5.0
406,96181951,나는괜찮은사람입니다,28,808, 국내도서    에세이    한국 에세이    국내도서    미디어 추천    동아일보     일상을위로하다     위로의말 ,0.9022423060876983,0.09775769391230174,4.821428571428571
216,76645545,김수연의아기발달백과,24,809, 국내도서    가정 살림    육아    성장발달    국내도서    가정 살림    육아    육아법 육아일기     아이를키운다면한번쯤     육아백과사전 ,0.7788462216655413,0.22115377833445868,4.75
201,73008181,빨강머리앤,30,810, 국내도서    소설 시 희곡    테마소설    영화와 드라마 원작    국내도서    소설 시 희곡    고전문학    서양 고전문학    국내도서    소설 시 희곡    영미소설    영미 장편소설     빨강머리앤     공감라이프     20세기고전 ,0.8950374643007915,0.10496253569920858,4.8
191,71764453,읽으면서바로써먹는어린이퀴즈,30,811, 국내도서    어린이    1 2학년    1 2학년 학습    1 2학년 학습일반    국내도서    어린이    3 4학년    3 4학년 학습    3 4학년 학습일반    국내도서    어린이    초등학습    학습일반 ,0.8350246598323187,0.16497534016768137,4.633333333333334
189,69758354,블록체인해설서,10,812, 국내도서    IT 모바일    네트워크 해킹 보안    보안 해킹    국내도서    IT 모바일    컴퓨터 공학    블록체인    국내도서    경제 경영    경제    각국 경제 경제사 전망    경제전망    국내도서    경제 경영    경제    국제경제 금융 화폐    국내도서    경제 경영    마케팅 세일즈    트렌드 미래예측     2019IT연말결산선정도서     블록체인     대한민국학술원우수학술도서 ,0.6793312460184098,0.3206687539815903,4.9
186,69294378,찰리와초콜릿공장,29,813, 국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    5 6학년    5 6학년 그림 동화책    5 6학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화     탑골공원책벌레 ,0.8389487420690471,0.16105125793095293,4.862068965517241
699,101375755,프로젝트헤일메리,2,814, 국내도서    소설 시 희곡    장르소설    SF    국내도서    소설 시 희곡    테마소설    영화와 드라마 원작    국내도서    소설 시 희곡    영미소설    영미 장편소설     영화원작 ,0.7780820727348328,0.22191792726516726,5.0
691,100461673,청의엑소시스트26,2,815, 국내도서    만화 라이트노벨    액션 ,0.9617117643356324,0.038288235664367676,5.0
